Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;;
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;00:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;01:00;7708;191;9280;168;0;2958;-1729;139;-3297;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;01:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;01:30;7654;188;9158;159;0;2867;-1824;135;-3028;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;01:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;02:00;7627;188;9078;169;0;2791;-1822;139;-2916;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;02:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;02:30;7637;188;9169;160;0;2800;-1734;140;-3085;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;02:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;03:00;7450;188;9129;148;0;2858;-1736;141;-3278;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;03:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;03:30;7376;188;9244;150;0;2955;-1735;142;-3567;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;03:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;04:00;7216;188;9135;156;0;2713;-1821;141;-3297;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;04:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;04:30;7174;189;9202;143;0;2645;-1821;142;-3324;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;04:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;05:00;7171;189;9126;146;0;2673;-1821;142;-3285;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;05:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;05:30;7330;188;9132;158;0;2613;-1820;142;-3083;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;05:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;06:00;7388;188;9163;162;0;2624;-1811;142;-3081;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;06:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;06:30;7486;186;9291;153;0;2758;-663;141;-4381;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;06:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;07:00;7426;184;9341;144;0;2724;-325;140;-4783;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;07:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;07:30;7553;184;9538;141;14;2934;-4;138;-5393;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;07:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;08:00;7704;185;9733;138;70;3364;-3;139;-5922;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;08:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;08:30;7756;186;9737;126;151;3902;-3;139;-6480;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;08:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;09:00;7875;185;9686;103;236;4059;-3;141;-6531;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;09:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;09:30;7960;185;9531;102;320;4126;-3;142;-6442;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;09:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;10:00;7890;184;9534;103;401;3774;-3;143;-6246;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;10:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;10:30;7837;184;9773;100;483;3631;-3;144;-6476;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;10:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;11:00;7771;185;9769;73;557;3256;-3;141;-6207;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;11:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;11:30;7698;185;9798;59;603;3101;-3;142;-6187;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;11:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;12:00;7687;185;9840;48;639;2910;-5;145;-6074;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;12:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;12:30;7671;184;9740;40;676;2885;-5;144;-5994;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;12:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;13:00;7728;186;9726;35;690;2855;-4;143;-5904;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;13:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;13:30;7521;186;9158;29;687;2871;-663;141;-4887;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;13:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;14:00;7296;183;8969;31;674;2876;-663;139;-4913;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;14:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;14:30;7085;184;8978;33;643;2753;-1202;141;-4445;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;14:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;15:00;6883;183;8961;33;598;2678;-1638;139;-4071;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;15:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;15:30;6745;181;8939;29;541;2573;-1191;141;-4468;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;15:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;16:00;6686;180;8898;38;459;2600;-1156;140;-4473;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;16:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;16:30;6557;182;9000;40;376;2574;-1155;139;-4598;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;16:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;17:00;6471;179;8996;38;267;2600;-1071;139;-4677;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;17:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;17:30;6441;176;8924;48;160;2692;-425;139;-5272;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;17:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;18:00;6536;166;9003;83;72;3297;-4;138;-6219;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;18:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;18:30;6751;171;8861;102;19;3828;-3;139;-6364;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;18:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;19:00;7246;174;8956;121;0;4960;-3;138;-7101;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;19:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;19:30;7635;175;8995;157;0;5453;-3;140;-7282;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;19:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;20:00;7542;183;9028;174;0;5313;-3;140;-7292;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;20:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;20:30;7385;184;9041;187;0;4321;-3;141;-6486;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;20:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;21:00;7300;185;9043;210;0;3370;-4;141;-5644;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;21:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;21:30;7179;185;9047;232;0;3058;-579;141;-4904;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;21:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;22:00;7026;185;9053;246;0;3075;-675;140;-4997;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;22:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;22:30;7235;186;8873;272;0;3421;-910;142;-4748;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;22:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;23:00;7548;182;8970;280;0;3785;-349;139;-5459;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;23:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;23:30;7696;183;8910;312;0;3010;-497;141;-4365;ND;ND
Auvergne-Rhône-Alpes;Données définitives;16/03/2019;23:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;00:00;7440;185;8929;310;0;2823;-889;142;-4060;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;00:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;00:30;7286;186;8189;310;0;2549;-984;141;-3104;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;00:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;01:00;7049;186;7931;312;0;2494;-1725;140;-2288;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;01:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;01:30;7001;186;8065;293;0;2381;-1809;140;-2254;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;01:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;02:00;6977;186;8114;271;0;2342;-1811;140;-2265;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;02:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;02:30;7008;186;8125;247;0;2229;-1787;140;-2132;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;02:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;03:00;6845;182;8052;265;0;2313;-1657;142;-2452;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;03:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;03:30;6728;180;8079;276;0;2312;-1658;140;-2601;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;03:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;04:00;6564;180;8009;289;0;2312;-1656;140;-2710;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;04:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;04:30;6541;182;8113;293;0;2312;-1657;140;-2842;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;04:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;05:00;6498;182;8123;292;0;2283;-1657;140;-2866;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;05:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;05:30;6617;181;8174;319;0;2280;-1658;141;-2821;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;05:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;06:00;6642;181;8175;323;0;2269;-1658;139;-2788;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;06:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;06:30;6658;181;8198;315;0;2272;-1652;140;-2794;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;06:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;07:00;6524;181;8122;317;0;2293;-1656;136;-2869;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;07:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;07:30;6585;181;8124;347;21;2318;-1624;134;-2915;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;07:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;08:00;6725;181;8135;342;71;2368;-1487;135;-3019;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;08:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;08:30;6850;180;8085;340;119;2601;-1485;135;-3125;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;08:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;09:00;6981;180;8110;325;179;2763;-1502;137;-3212;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;09:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;09:30;7164;179;8067;331;237;2767;-1661;137;-2893;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;09:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;10:00;7200;179;8081;326;272;2708;-1807;136;-2694;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;10:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;10:30;7247;178;8018;316;328;2564;-1810;137;-2484;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;10:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;11:00;7259;178;8006;353;361;2607;-1809;138;-2576;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;11:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;11:30;7297;176;8054;341;362;2657;-1802;138;-2628;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;11:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;12:00;7337;178;8091;340;397;2716;-1803;137;-2718;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;12:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;12:30;7388;174;8105;353;397;2769;-1654;141;-2896;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;12:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;13:00;7415;175;8123;341;393;2784;-1397;143;-3147;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;13:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;13:30;7213;179;8020;314;373;2481;-1414;143;-2882;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;13:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;14:00;6995;176;8013;278;330;2387;-1567;142;-2764;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;14:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;14:30;6869;176;7997;254;306;2334;-1802;139;-2535;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;14:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;15:00;6773;173;7992;245;290;2329;-1803;136;-2589;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;15:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;15:30;6821;176;8005;228;249;2272;-1802;135;-2442;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;15:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;16:00;6913;176;8023;271;205;2249;-1799;137;-2349;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;16:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;16:30;6855;180;8058;290;181;2296;-1769;134;-2514;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;16:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;17:00;6823;181;8015;248;131;2618;-1411;136;-3094;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;17:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;17:30;6854;184;8429;213;106;3049;-1154;135;-4108;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;17:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;18:00;7008;184;8891;242;60;3266;-983;138;-4790;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;18:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;18:30;7298;184;9060;230;19;3216;-983;138;-4565;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;18:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;19:00;7773;184;9070;249;0;3766;-135;137;-5499;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;19:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;19:30;8257;184;9120;227;0;5776;-3;138;-7185;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;19:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;20:00;8143;184;9335;241;0;5969;-3;138;-7721;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;20:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;20:30;7993;184;9491;251;0;5520;-3;138;-7588;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;20:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;21:00;7959;185;9630;256;0;4655;-3;137;-6902;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;21:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;21:30;7792;187;9868;245;0;4670;-3;136;-7311;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;21:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;22:00;7580;187;9881;253;0;3638;-89;138;-6427;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;22:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;22:30;7693;187;9871;237;0;3738;-89;137;-6388;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;22:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;23:00;8047;187;9918;243;0;5009;-89;135;-7356;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;23:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;23:30;8176;187;9841;240;0;4148;-3;135;-6372;ND;ND
Auvergne-Rhône-Alpes;Données définitives;17/03/2019;23:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;00:00;7915;187;9877;238;0;4154;-3;137;-6675;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;00:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;00:30;7764;187;9968;257;0;3190;-4;136;-5972;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;00:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;01:00;7573;187;9906;255;0;2891;-660;134;-5140;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;01:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;01:30;7550;187;9960;206;0;2784;-737;134;-4984;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;01:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;02:00;7553;187;9981;186;0;2859;-842;133;-4951;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;02:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;02:30;7661;187;9980;176;0;2984;-1013;134;-4787;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;02:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;03:00;7528;187;9883;144;0;2839;-1153;134;-4506;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;03:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;03:30;7501;187;9934;148;0;2885;-1154;133;-4632;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;03:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;04:00;7415;187;9871;158;0;2763;-1154;132;-4543;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;04:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;04:30;7466;187;9942;147;0;2520;-1639;130;-3821;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;04:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;05:00;7577;187;10029;143;0;2581;-1639;131;-3854;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;05:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;05:30;7935;187;10190;167;0;2957;-1053;130;-4644;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;05:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;06:00;8141;187;10324;170;0;3107;-332;131;-5446;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;06:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;06:30;8488;187;10480;183;0;3775;-5;133;-6266;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;06:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;07:00;8766;187;10526;173;0;5091;-3;131;-7339;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;07:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;07:30;8930;187;10557;174;20;5513;-3;130;-7648;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;07:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;08:00;9288;187;10570;183;53;6745;-3;127;-8574;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;08:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;08:30;9327;187;10700;179;104;6510;-3;129;-8478;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;08:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;09:00;9345;186;10752;175;155;5711;-5;128;-7756;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;09:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;09:30;9293;186;10735;165;202;5321;-5;126;-7437;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;09:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;10:00;9276;186;10773;167;240;4750;-4;128;-6964;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;10:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;10:30;9250;186;10880;148;278;4225;-3;128;-6591;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;10:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;11:00;9284;186;10866;151;299;4187;-4;127;-6527;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;11:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;11:30;9311;186;10923;161;318;4273;-5;128;-6673;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;11:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;12:00;9353;187;10917;167;349;4574;-3;128;-6966;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;12:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;12:30;9195;187;10925;164;366;4425;-3;127;-6996;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;12:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;13:00;9311;189;10941;191;378;4541;-3;127;-7052;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;13:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;13:30;9218;189;10939;192;384;4233;-3;128;-6844;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;13:45;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;14:00;9123;192;10897;181;363;3696;-5;121;-6322;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;14:15;;;;;;;;;;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;14:30;8943;205;10913;191;378;3604;-4;121;-6466;ND;ND
Auvergne-Rhône-Alpes;Données définitives;18/03/2019;14:45;;;;;;;;;;ND;ND
