Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques;;
Bretagne;Données définitives;12/01/2019;20:30;3040;265;-;310;0;6;-1;38;2421;ND;ND
Bretagne;Données définitives;12/01/2019;20:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;12/01/2019;21:00;2934;265;-;291;0;6;-1;38;2335;ND;ND
Bretagne;Données définitives;12/01/2019;21:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;12/01/2019;21:30;2844;265;-;265;0;6;-1;38;2272;ND;ND
Bretagne;Données définitives;12/01/2019;21:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;12/01/2019;22:00;2941;265;-;247;0;6;-1;38;2386;ND;ND
Bretagne;Données définitives;12/01/2019;22:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;12/01/2019;22:30;2939;265;-;246;0;6;-7;39;2391;ND;ND
Bretagne;Données définitives;12/01/2019;22:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;12/01/2019;23:00;3180;265;-;233;0;6;-32;38;2671;ND;ND
Bretagne;Données définitives;12/01/2019;23:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;12/01/2019;23:30;3044;265;-;216;0;6;-56;39;2574;ND;ND
Bretagne;Données définitives;12/01/2019;23:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;00:00;3313;265;-;227;0;6;-56;39;2833;ND;ND
Bretagne;Données définitives;13/01/2019;00:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;00:30;3176;265;-;203;0;6;-56;39;2718;ND;ND
Bretagne;Données définitives;13/01/2019;00:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;01:00;2940;265;-;186;0;6;-44;40;2489;ND;ND
Bretagne;Données définitives;13/01/2019;01:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;01:30;2802;260;-;189;0;6;-1;40;2308;ND;ND
Bretagne;Données définitives;13/01/2019;01:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;02:00;2905;258;-;198;0;6;-1;39;2405;ND;ND
Bretagne;Données définitives;13/01/2019;02:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;02:30;2753;257;-;199;0;6;-1;39;2253;ND;ND
Bretagne;Données définitives;13/01/2019;02:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;03:00;2590;258;-;204;0;80;-1;39;2011;ND;ND
Bretagne;Données définitives;13/01/2019;03:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;03:30;2484;258;-;220;0;106;-1;37;1864;ND;ND
Bretagne;Données définitives;13/01/2019;03:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;04:00;2414;258;-;247;0;133;-1;38;1738;ND;ND
Bretagne;Données définitives;13/01/2019;04:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;04:30;2397;258;-;251;0;142;-1;38;1709;ND;ND
Bretagne;Données définitives;13/01/2019;04:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;05:00;2366;258;-;248;0;144;-1;38;1679;ND;ND
Bretagne;Données définitives;13/01/2019;05:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;05:30;2385;258;-;255;0;140;-1;37;1696;ND;ND
Bretagne;Données définitives;13/01/2019;05:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;06:00;2394;258;-;264;0;126;-1;37;1710;ND;ND
Bretagne;Données définitives;13/01/2019;06:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;06:30;2492;258;-;262;0;102;-1;37;1834;ND;ND
Bretagne;Données définitives;13/01/2019;06:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;07:00;2513;258;-;249;0;75;-1;37;1896;ND;ND
Bretagne;Données définitives;13/01/2019;07:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;07:30;2591;258;-;263;0;42;-1;36;1993;ND;ND
Bretagne;Données définitives;13/01/2019;07:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;08:00;2622;258;-;264;0;15;-1;36;2050;ND;ND
Bretagne;Données définitives;13/01/2019;08:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;08:30;2682;258;-;277;0;8;-1;38;2103;ND;ND
Bretagne;Données définitives;13/01/2019;08:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;09:00;2712;258;-;322;0;8;-1;35;2090;ND;ND
Bretagne;Données définitives;13/01/2019;09:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;09:30;2755;258;-;331;0;5;-1;36;2126;ND;ND
Bretagne;Données définitives;13/01/2019;09:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;10:00;2821;258;-;375;3;5;-1;35;2147;ND;ND
Bretagne;Données définitives;13/01/2019;10:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;10:30;2874;258;-;401;5;5;-2;37;2169;ND;ND
Bretagne;Données définitives;13/01/2019;10:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;11:00;2923;258;-;418;9;5;-26;38;2221;ND;ND
Bretagne;Données définitives;13/01/2019;11:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;11:30;2967;257;-;409;15;5;-52;37;2296;ND;ND
Bretagne;Données définitives;13/01/2019;11:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;12:00;3040;257;-;414;16;5;-55;37;2365;ND;ND
Bretagne;Données définitives;13/01/2019;12:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;12:30;3125;257;-;453;19;5;-55;38;2408;ND;ND
Bretagne;Données définitives;13/01/2019;12:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;13:00;3188;257;-;463;21;5;-55;36;2462;ND;ND
Bretagne;Données définitives;13/01/2019;13:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;13:30;3001;257;-;471;21;5;-41;36;2251;ND;ND
Bretagne;Données définitives;13/01/2019;13:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;14:00;2852;257;-;495;22;5;0;36;2037;ND;ND
Bretagne;Données définitives;13/01/2019;14:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;14:30;2765;255;-;514;22;5;0;36;1933;ND;ND
Bretagne;Données définitives;13/01/2019;14:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;15:00;2673;249;-;541;18;5;0;37;1823;ND;ND
Bretagne;Données définitives;13/01/2019;15:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;15:30;2633;249;-;517;16;69;-1;37;1745;ND;ND
Bretagne;Données définitives;13/01/2019;15:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;16:00;2638;257;-;521;13;100;-1;36;1712;ND;ND
Bretagne;Données définitives;13/01/2019;16:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;16:30;2607;257;-;535;9;118;-1;38;1650;ND;ND
Bretagne;Données définitives;13/01/2019;16:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;17:00;2635;257;-;532;7;126;-1;37;1676;ND;ND
Bretagne;Données définitives;13/01/2019;17:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;17:30;2710;257;-;544;3;128;-1;36;1743;ND;ND
Bretagne;Données définitives;13/01/2019;17:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;18:00;2883;257;-;530;1;121;-1;35;1939;ND;ND
Bretagne;Données définitives;13/01/2019;18:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;18:30;3023;264;-;547;0;108;-1;36;2069;ND;ND
Bretagne;Données définitives;13/01/2019;18:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;19:00;3147;264;-;528;0;85;-1;36;2234;ND;ND
Bretagne;Données définitives;13/01/2019;19:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;19:30;3139;264;-;483;0;64;-1;37;2291;ND;ND
Bretagne;Données définitives;13/01/2019;19:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;20:00;3080;264;-;443;0;37;-1;38;2300;ND;ND
Bretagne;Données définitives;13/01/2019;20:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;20:30;2987;264;-;401;0;12;-1;38;2272;ND;ND
Bretagne;Données définitives;13/01/2019;20:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;21:00;2903;263;-;400;0;6;-1;37;2198;ND;ND
Bretagne;Données définitives;13/01/2019;21:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;21:30;2780;264;-;403;0;6;-1;37;2071;ND;ND
Bretagne;Données définitives;13/01/2019;21:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;22:00;2883;264;-;374;0;6;-1;39;2201;ND;ND
Bretagne;Données définitives;13/01/2019;22:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;22:30;2854;264;-;338;0;6;-1;38;2208;ND;ND
Bretagne;Données définitives;13/01/2019;22:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;23:00;3094;264;-;332;0;6;-9;39;2463;ND;ND
Bretagne;Données définitives;13/01/2019;23:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;13/01/2019;23:30;2942;264;-;349;0;6;-24;38;2309;ND;ND
Bretagne;Données définitives;13/01/2019;23:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;00:00;3206;264;-;329;0;6;-49;37;2620;ND;ND
Bretagne;Données définitives;14/01/2019;00:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;00:30;3102;264;-;319;0;6;-55;39;2529;ND;ND
Bretagne;Données définitives;14/01/2019;00:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;01:00;2878;264;-;357;0;6;-55;38;2268;ND;ND
Bretagne;Données définitives;14/01/2019;01:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;01:30;2758;260;-;365;0;6;-29;39;2117;ND;ND
Bretagne;Données définitives;14/01/2019;01:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;02:00;2854;258;-;320;0;6;-1;38;2234;ND;ND
Bretagne;Données définitives;14/01/2019;02:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;02:30;2721;258;-;310;0;5;-1;39;2110;ND;ND
Bretagne;Données définitives;14/01/2019;02:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;03:00;2578;258;-;309;0;6;0;38;1968;ND;ND
Bretagne;Données définitives;14/01/2019;03:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;03:30;2497;258;-;316;0;48;-1;37;1839;ND;ND
Bretagne;Données définitives;14/01/2019;03:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;04:00;2436;249;-;335;0;74;-1;38;1740;ND;ND
Bretagne;Données définitives;14/01/2019;04:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;04:30;2460;249;-;291;0;90;-1;38;1794;ND;ND
Bretagne;Données définitives;14/01/2019;04:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;05:00;2495;249;-;294;0;97;-1;39;1818;ND;ND
Bretagne;Données définitives;14/01/2019;05:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;05:30;2608;249;-;279;0;101;-1;37;1943;ND;ND
Bretagne;Données définitives;14/01/2019;05:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;06:00;2711;257;-;292;0;99;-1;37;2027;ND;ND
Bretagne;Données définitives;14/01/2019;06:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;06:30;2972;257;-;287;0;94;-1;36;2299;ND;ND
Bretagne;Données définitives;14/01/2019;06:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;07:00;3170;257;-;271;0;80;-1;37;2527;ND;ND
Bretagne;Données définitives;14/01/2019;07:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;07:30;3417;257;-;268;0;50;-1;36;2807;ND;ND
Bretagne;Données définitives;14/01/2019;07:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;08:00;3475;259;-;214;0;33;-1;37;2933;ND;ND
Bretagne;Données définitives;14/01/2019;08:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;08:30;3586;259;-;204;0;21;-1;35;3067;ND;ND
Bretagne;Données définitives;14/01/2019;08:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;09:00;3602;258;-;178;0;10;-1;36;3122;ND;ND
Bretagne;Données définitives;14/01/2019;09:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;09:30;3581;257;-;150;0;12;-1;34;3127;ND;ND
Bretagne;Données définitives;14/01/2019;09:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;10:00;3595;255;-;120;3;12;-1;35;3171;ND;ND
Bretagne;Données définitives;14/01/2019;10:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;10:30;3555;255;-;103;7;12;-1;34;3146;ND;ND
Bretagne;Données définitives;14/01/2019;10:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;11:00;3564;256;-;89;11;12;-1;35;3162;ND;ND
Bretagne;Données définitives;14/01/2019;11:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;11:30;3582;256;-;88;15;7;-11;35;3191;ND;ND
Bretagne;Données définitives;14/01/2019;11:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;12:00;3604;258;-;96;19;7;-12;36;3200;ND;ND
Bretagne;Données définitives;14/01/2019;12:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;12:30;3614;254;-;90;21;5;-44;38;3249;ND;ND
Bretagne;Données définitives;14/01/2019;12:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;13:00;3664;255;-;100;24;5;-45;38;3287;ND;ND
Bretagne;Données définitives;14/01/2019;13:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;13:30;3525;258;-;79;25;5;-45;37;3165;ND;ND
Bretagne;Données définitives;14/01/2019;13:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;14:00;3493;260;-;76;26;5;-45;37;3134;ND;ND
Bretagne;Données définitives;14/01/2019;14:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;14:30;3459;251;-;66;25;5;-1;37;3074;ND;ND
Bretagne;Données définitives;14/01/2019;14:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;15:00;3377;256;-;72;22;5;-1;37;2985;ND;ND
Bretagne;Données définitives;14/01/2019;15:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;15:30;3314;256;-;70;19;5;-1;34;2931;ND;ND
Bretagne;Données définitives;14/01/2019;15:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;16:00;3324;260;-;61;14;31;-1;35;2924;ND;ND
Bretagne;Données définitives;14/01/2019;16:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;16:30;3324;260;-;54;10;47;-1;35;2918;ND;ND
Bretagne;Données définitives;14/01/2019;16:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;17:00;3368;256;-;51;6;61;-1;36;2959;ND;ND
Bretagne;Données définitives;14/01/2019;17:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;17:30;3401;260;-;47;2;80;-1;37;2976;ND;ND
Bretagne;Données définitives;14/01/2019;17:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;18:00;3526;261;-;41;0;93;-1;37;3095;ND;ND
Bretagne;Données définitives;14/01/2019;18:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;18:30;3665;267;-;33;0;100;-1;37;3229;ND;ND
Bretagne;Données définitives;14/01/2019;18:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;19:00;3775;267;-;33;0;96;-1;37;3342;ND;ND
Bretagne;Données définitives;14/01/2019;19:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;19:30;3679;268;-;28;0;85;-1;39;3260;ND;ND
Bretagne;Données définitives;14/01/2019;19:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;20:00;3534;266;-;27;0;71;-1;37;3133;ND;ND
Bretagne;Données définitives;14/01/2019;20:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;20:30;3390;263;-;22;0;42;-1;38;3025;ND;ND
Bretagne;Données définitives;14/01/2019;20:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;21:00;3242;265;-;18;0;22;-1;39;2900;ND;ND
Bretagne;Données définitives;14/01/2019;21:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;21:30;3109;265;-;13;0;5;-1;38;2789;ND;ND
Bretagne;Données définitives;14/01/2019;21:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;22:00;3201;265;-;10;0;5;-1;39;2883;ND;ND
Bretagne;Données définitives;14/01/2019;22:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;22:30;3161;261;-;10;0;5;-1;38;2847;ND;ND
Bretagne;Données définitives;14/01/2019;22:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;23:00;3389;262;-;7;0;5;-1;39;3077;ND;ND
Bretagne;Données définitives;14/01/2019;23:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;14/01/2019;23:30;3227;265;-;4;0;5;-1;38;2916;ND;ND
Bretagne;Données définitives;14/01/2019;23:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;00:00;3470;265;-;4;0;5;-17;39;3174;ND;ND
Bretagne;Données définitives;15/01/2019;00:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;00:30;3327;265;-;3;0;5;-24;39;3039;ND;ND
Bretagne;Données définitives;15/01/2019;00:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;01:00;3074;265;-;4;0;5;-36;39;2797;ND;ND
Bretagne;Données définitives;15/01/2019;01:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;01:30;2962;261;-;6;0;5;-44;37;2697;ND;ND
Bretagne;Données définitives;15/01/2019;01:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;02:00;3062;259;-;7;0;5;-46;38;2800;ND;ND
Bretagne;Données définitives;15/01/2019;02:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;02:30;2925;259;-;7;0;5;-1;38;2617;ND;ND
Bretagne;Données définitives;15/01/2019;02:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;03:00;2787;259;-;6;0;5;-1;39;2479;ND;ND
Bretagne;Données définitives;15/01/2019;03:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;03:30;2718;255;-;6;0;5;-1;37;2416;ND;ND
Bretagne;Données définitives;15/01/2019;03:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;04:00;2689;255;-;5;0;5;-1;38;2386;ND;ND
Bretagne;Données définitives;15/01/2019;04:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;04:30;2694;254;-;5;0;34;-1;38;2365;ND;ND
Bretagne;Données définitives;15/01/2019;04:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;05:00;2699;258;-;5;0;49;-1;38;2350;ND;ND
Bretagne;Données définitives;15/01/2019;05:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;05:30;2840;258;-;5;0;65;-1;37;2476;ND;ND
Bretagne;Données définitives;15/01/2019;05:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;06:00;2923;257;-;4;0;74;-1;36;2554;ND;ND
Bretagne;Données définitives;15/01/2019;06:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;06:30;3176;250;-;4;0;79;-1;36;2809;ND;ND
Bretagne;Données définitives;15/01/2019;06:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;07:00;3387;250;-;4;0;78;-1;36;3020;ND;ND
Bretagne;Données définitives;15/01/2019;07:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;07:30;3615;250;-;5;0;64;-1;36;3261;ND;ND
Bretagne;Données définitives;15/01/2019;07:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;08:00;3662;252;-;6;0;48;-1;35;3322;ND;ND
Bretagne;Données définitives;15/01/2019;08:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;08:30;3774;251;-;7;0;36;-1;34;3445;ND;ND
Bretagne;Données définitives;15/01/2019;08:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;09:00;3756;251;-;8;0;25;-1;35;3438;ND;ND
Bretagne;Données définitives;15/01/2019;09:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;09:30;3739;246;-;8;0;18;-1;35;3432;ND;ND
Bretagne;Données définitives;15/01/2019;09:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;10:00;3749;249;-;8;2;10;-1;36;3446;ND;ND
Bretagne;Données définitives;15/01/2019;10:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;10:30;3703;242;-;7;6;12;-1;36;3400;ND;ND
Bretagne;Données définitives;15/01/2019;10:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;11:00;3690;245;-;8;10;12;-1;35;3381;ND;ND
Bretagne;Données définitives;15/01/2019;11:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;11:30;3687;242;-;9;14;7;-1;36;3380;ND;ND
Bretagne;Données définitives;15/01/2019;11:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;12:00;3718;242;-;10;18;7;-1;36;3405;ND;ND
Bretagne;Données définitives;15/01/2019;12:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;12:30;3738;239;-;15;22;7;-1;36;3420;ND;ND
Bretagne;Données définitives;15/01/2019;12:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;13:00;3795;249;-;22;23;7;-10;36;3468;ND;ND
Bretagne;Données définitives;15/01/2019;13:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;13:30;3615;253;-;24;23;7;-14;36;3286;ND;ND
Bretagne;Données définitives;15/01/2019;13:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;14:00;3613;257;-;24;23;7;-21;34;3287;ND;ND
Bretagne;Données définitives;15/01/2019;14:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;14:30;3565;257;-;25;22;7;-30;35;3249;ND;ND
Bretagne;Données définitives;15/01/2019;14:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;15:00;3495;257;-;25;19;7;-29;36;3179;ND;ND
Bretagne;Données définitives;15/01/2019;15:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;15:30;3442;255;-;24;15;5;-1;36;3109;ND;ND
Bretagne;Données définitives;15/01/2019;15:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;16:00;3448;257;-;23;11;5;-1;36;3116;ND;ND
Bretagne;Données définitives;15/01/2019;16:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;16:30;3458;255;-;19;8;5;-1;37;3135;ND;ND
Bretagne;Données définitives;15/01/2019;16:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;17:00;3501;257;-;16;4;25;-1;37;3163;ND;ND
Bretagne;Données définitives;15/01/2019;17:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;17:30;3545;258;-;14;2;35;-1;38;3200;ND;ND
Bretagne;Données définitives;15/01/2019;17:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;18:00;3665;259;-;11;0;52;-1;37;3307;ND;ND
Bretagne;Données définitives;15/01/2019;18:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;18:30;3772;267;-;12;0;68;-1;37;3389;ND;ND
Bretagne;Données définitives;15/01/2019;18:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;19:00;3864;268;-;13;0;74;-1;36;3474;ND;ND
Bretagne;Données définitives;15/01/2019;19:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;19:30;3777;268;-;13;0;75;-1;38;3384;ND;ND
Bretagne;Données définitives;15/01/2019;19:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;20:00;3639;268;-;14;0;72;-1;38;3248;ND;ND
Bretagne;Données définitives;15/01/2019;20:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;20:30;3489;265;-;17;0;57;-1;38;3113;ND;ND
Bretagne;Données définitives;15/01/2019;20:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;21:00;3350;265;-;26;0;46;-1;37;2976;ND;ND
Bretagne;Données définitives;15/01/2019;21:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;21:30;3212;265;-;36;0;31;-1;38;2843;ND;ND
Bretagne;Données définitives;15/01/2019;21:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;22:00;3296;265;-;45;0;18;-1;38;2930;ND;ND
Bretagne;Données définitives;15/01/2019;22:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;22:30;3268;265;-;46;0;5;-1;38;2915;ND;ND
Bretagne;Données définitives;15/01/2019;22:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;23:00;3484;265;-;57;0;5;-1;38;3120;ND;ND
Bretagne;Données définitives;15/01/2019;23:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;15/01/2019;23:30;3315;265;-;73;0;5;-1;38;2935;ND;ND
Bretagne;Données définitives;15/01/2019;23:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;16/01/2019;00:00;3583;265;-;88;0;5;-1;38;3188;ND;ND
Bretagne;Données définitives;16/01/2019;00:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;16/01/2019;00:30;3443;257;-;103;0;5;-1;38;3040;ND;ND
Bretagne;Données définitives;16/01/2019;00:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;16/01/2019;01:00;3184;259;-;123;0;5;-1;38;2759;ND;ND
Bretagne;Données définitives;16/01/2019;01:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;16/01/2019;01:30;3063;259;-;130;0;5;-11;38;2642;ND;ND
Bretagne;Données définitives;16/01/2019;01:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;16/01/2019;02:00;3187;257;-;131;0;5;-11;39;2766;ND;ND
Bretagne;Données définitives;16/01/2019;02:15;;;;;;;;;;ND;ND
Bretagne;Données définitives;16/01/2019;02:30;3051;257;-;126;0;5;-33;39;2657;ND;ND
Bretagne;Données définitives;16/01/2019;02:45;;;;;;;;;;ND;ND
Bretagne;Données définitives;16/01/2019;03:00;2911;259;-;134;0;5;-35;38;2511;ND;ND
Bretagne;Données définitives;16/01/2019;03:15;;;;;;;;;;ND;ND
