Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques
Bretagne;Données définitives;11/04/2016;11:00;3057;0;-;39;70;30;-1;36;2883
Bretagne;Données définitives;11/04/2016;11:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;11:30;3004;0;-;36;83;12;-1;35;2839
Bretagne;Données définitives;11/04/2016;11:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;12:00;2997;0;-;30;90;13;-5;35;2833
Bretagne;Données définitives;11/04/2016;12:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;12:30;2995;0;-;31;97;13;-50;35;2868
Bretagne;Données définitives;11/04/2016;12:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;13:00;3035;0;-;39;110;13;-1;36;2839
Bretagne;Données définitives;11/04/2016;13:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;13:30;2842;0;-;43;99;12;-1;36;2651
Bretagne;Données définitives;11/04/2016;13:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;14:00;2789;0;-;39;98;71;-2;36;2546
Bretagne;Données définitives;11/04/2016;14:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;14:30;2739;0;-;38;108;163;-1;36;2394
Bretagne;Données définitives;11/04/2016;14:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;15:00;2625;1;-;38;104;213;-1;36;2235
Bretagne;Données définitives;11/04/2016;15:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;15:30;2572;0;-;33;104;212;-1;36;2188
Bretagne;Données définitives;11/04/2016;15:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;16:00;2534;0;-;23;104;215;-1;35;2158
Bretagne;Données définitives;11/04/2016;16:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;16:30;2487;1;-;24;95;211;-1;36;2122
Bretagne;Données définitives;11/04/2016;16:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;17:00;2462;0;-;17;85;227;-1;37;2096
Bretagne;Données définitives;11/04/2016;17:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;17:30;2420;0;-;16;65;224;-1;37;2079
Bretagne;Données définitives;11/04/2016;17:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;18:00;2441;1;-;19;59;222;-1;35;2107
Bretagne;Données définitives;11/04/2016;18:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;18:30;2482;0;-;26;46;221;-1;37;2154
Bretagne;Données définitives;11/04/2016;18:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;19:00;2548;1;-;35;27;210;-1;37;2241
Bretagne;Données définitives;11/04/2016;19:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;19:30;2553;0;-;44;16;139;-1;37;2317
Bretagne;Données définitives;11/04/2016;19:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;20:00;2501;0;-;43;9;53;-1;36;2361
Bretagne;Données définitives;11/04/2016;20:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;20:30;2455;1;-;39;3;10;-1;37;2365
Bretagne;Données définitives;11/04/2016;20:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;21:00;2432;1;-;40;0;10;-1;37;2345
Bretagne;Données définitives;11/04/2016;21:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;21:30;2478;0;-;42;0;10;-1;36;2390
Bretagne;Données définitives;11/04/2016;21:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;22:00;2605;0;-;38;0;10;-1;37;2521
Bretagne;Données définitives;11/04/2016;22:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;22:30;2628;0;-;37;0;10;-1;36;2546
Bretagne;Données définitives;11/04/2016;22:45;;;;;;;;;
Bretagne;Données définitives;11/04/2016;23:00;2871;0;-;41;0;10;-1;36;2784
Bretagne;Données définitives;11/04/2016;23:15;;;;;;;;;
Bretagne;Données définitives;11/04/2016;23:30;2749;1;-;44;0;10;-1;37;2658
Bretagne;Données définitives;11/04/2016;23:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;00:00;3055;0;-;48;0;10;-32;37;2991
Bretagne;Données définitives;12/04/2016;00:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;00:30;2906;0;-;41;0;7;-43;37;2864
Bretagne;Données définitives;12/04/2016;00:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;01:00;2610;0;-;44;0;7;-1;36;2523
Bretagne;Données définitives;12/04/2016;01:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;01:30;2505;0;-;42;0;7;-1;36;2420
Bretagne;Données définitives;12/04/2016;01:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;02:00;2606;0;-;40;0;8;-2;36;2525
Bretagne;Données définitives;12/04/2016;02:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;02:30;2501;0;-;38;0;114;-1;36;2314
Bretagne;Données définitives;12/04/2016;02:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;03:00;2335;0;-;33;0;175;-1;36;2092
Bretagne;Données définitives;12/04/2016;03:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;03:30;2288;0;-;30;0;204;-1;35;2020
Bretagne;Données définitives;12/04/2016;03:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;04:00;2263;0;-;32;0;208;-1;36;1989
Bretagne;Données définitives;12/04/2016;04:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;04:30;2279;0;-;35;0;207;-1;35;2003
Bretagne;Données définitives;12/04/2016;04:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;05:00;2296;0;-;42;0;210;-1;35;2010
Bretagne;Données définitives;12/04/2016;05:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;05:30;2366;0;-;54;0;217;-1;34;2062
Bretagne;Données définitives;12/04/2016;05:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;06:00;2462;0;-;60;0;217;-1;34;2152
Bretagne;Données définitives;12/04/2016;06:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;06:30;2636;0;-;64;0;202;-1;34;2337
Bretagne;Données définitives;12/04/2016;06:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;07:00;2771;0;-;51;0;179;-1;34;2508
Bretagne;Données définitives;12/04/2016;07:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;07:30;2916;0;-;43;0;153;-1;33;2687
Bretagne;Données définitives;12/04/2016;07:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;08:00;2931;0;-;32;4;97;-1;34;2766
Bretagne;Données définitives;12/04/2016;08:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;08:30;3054;0;-;23;10;36;-1;35;2951
Bretagne;Données définitives;12/04/2016;08:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;09:00;3117;0;-;12;20;11;-1;35;3040
Bretagne;Données définitives;12/04/2016;09:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;09:30;3105;0;-;6;36;11;-1;35;3018
Bretagne;Données définitives;12/04/2016;09:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;10:00;3089;8;-;1;51;11;-1;34;2984
Bretagne;Données définitives;12/04/2016;10:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;10:30;3032;6;-;1;68;11;-1;34;2913
Bretagne;Données définitives;12/04/2016;10:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;11:00;2990;0;-;1;87;11;-1;34;2858
Bretagne;Données définitives;12/04/2016;11:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;11:30;2944;0;-;1;103;11;-1;36;2795
Bretagne;Données définitives;12/04/2016;11:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;12:00;2931;0;-;3;112;11;-1;36;2769
Bretagne;Données définitives;12/04/2016;12:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;12:30;2928;1;-;8;118;11;-36;36;2791
Bretagne;Données définitives;12/04/2016;12:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;13:00;2926;0;-;15;120;11;-46;35;2791
Bretagne;Données définitives;12/04/2016;13:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;13:30;2749;0;-;18;117;11;-47;35;2615
Bretagne;Données définitives;12/04/2016;13:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;14:00;2685;0;-;28;111;11;-1;34;2502
Bretagne;Données définitives;12/04/2016;14:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;14:30;2650;0;-;34;107;11;-3;35;2466
Bretagne;Données définitives;12/04/2016;14:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;15:00;2548;0;-;41;102;90;-1;36;2280
Bretagne;Données définitives;12/04/2016;15:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;15:30;2478;0;-;42;97;155;-1;35;2150
Bretagne;Données définitives;12/04/2016;15:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;16:00;2432;0;-;41;93;183;-1;37;2078
Bretagne;Données définitives;12/04/2016;16:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;16:30;2385;1;-;44;85;178;-1;36;2044
Bretagne;Données définitives;12/04/2016;16:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;17:00;2379;1;-;41;78;181;-1;37;2041
Bretagne;Données définitives;12/04/2016;17:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;17:30;2370;1;-;36;68;185;-1;36;2046
Bretagne;Données définitives;12/04/2016;17:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;18:00;2363;0;-;34;54;182;-1;35;2058
Bretagne;Données définitives;12/04/2016;18:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;18:30;2395;1;-;42;43;180;-1;36;2095
Bretagne;Données définitives;12/04/2016;18:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;19:00;2457;0;-;51;31;76;-1;30;2269
Bretagne;Données définitives;12/04/2016;19:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;19:30;2444;0;-;61;20;134;-1;31;2199
Bretagne;Données définitives;12/04/2016;19:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;20:00;2408;0;-;77;9;132;-1;32;2158
Bretagne;Données définitives;12/04/2016;20:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;20:30;2359;1;-;51;3;70;-1;31;2205
Bretagne;Données définitives;12/04/2016;20:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;21:00;2339;1;-;50;0;19;-1;32;2239
Bretagne;Données définitives;12/04/2016;21:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;21:30;2376;0;-;52;0;7;-1;31;2286
Bretagne;Données définitives;12/04/2016;21:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;22:00;2538;1;-;44;0;7;-1;31;2456
Bretagne;Données définitives;12/04/2016;22:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;22:30;2552;1;-;26;0;7;-1;30;2489
Bretagne;Données définitives;12/04/2016;22:45;;;;;;;;;
Bretagne;Données définitives;12/04/2016;23:00;2806;1;-;23;0;7;-1;36;2740
Bretagne;Données définitives;12/04/2016;23:15;;;;;;;;;
Bretagne;Données définitives;12/04/2016;23:30;2680;0;-;23;0;7;-1;37;2613
Bretagne;Données définitives;12/04/2016;23:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;00:00;2927;0;-;21;0;7;-1;37;2862
Bretagne;Données définitives;13/04/2016;00:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;00:30;2745;1;-;20;0;7;-35;37;2715
Bretagne;Données définitives;13/04/2016;00:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;01:00;2519;0;-;18;0;7;-48;37;2505
Bretagne;Données définitives;13/04/2016;01:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;01:30;2375;0;-;15;0;7;-52;37;2369
Bretagne;Données définitives;13/04/2016;01:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;02:00;2454;0;-;14;0;7;-19;36;2416
Bretagne;Données définitives;13/04/2016;02:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;02:30;2332;0;-;12;0;7;-1;37;2276
Bretagne;Données définitives;13/04/2016;02:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;03:00;2210;0;-;11;0;7;-1;36;2157
Bretagne;Données définitives;13/04/2016;03:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;03:30;2157;0;-;10;0;87;-1;35;2026
Bretagne;Données définitives;13/04/2016;03:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;04:00;2128;0;-;5;0;157;-1;36;1931
Bretagne;Données définitives;13/04/2016;04:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;04:30;2138;0;-;4;0;180;-1;36;1919
Bretagne;Données définitives;13/04/2016;04:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;05:00;2151;0;-;5;0;182;-1;35;1929
Bretagne;Données définitives;13/04/2016;05:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;05:30;2232;1;-;5;0;183;-1;35;2010
Bretagne;Données définitives;13/04/2016;05:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;06:00;2293;0;-;6;0;183;-1;34;2070
Bretagne;Données définitives;13/04/2016;06:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;06:30;2476;0;-;6;0;185;-1;34;2252
Bretagne;Données définitives;13/04/2016;06:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;07:00;2614;0;-;7;0;181;-1;34;2393
Bretagne;Données définitives;13/04/2016;07:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;07:30;2779;0;-;10;0;169;-1;34;2567
Bretagne;Données définitives;13/04/2016;07:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;08:00;2816;0;-;11;3;138;-1;33;2631
Bretagne;Données définitives;13/04/2016;08:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;08:30;2931;0;-;14;12;89;-1;34;2783
Bretagne;Données définitives;13/04/2016;08:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;09:00;2981;0;-;23;21;42;-1;33;2863
Bretagne;Données définitives;13/04/2016;09:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;09:30;3000;0;-;32;31;12;-2;33;2894
Bretagne;Données définitives;13/04/2016;09:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;10:00;3039;1;-;17;41;11;-1;33;2936
Bretagne;Données définitives;13/04/2016;10:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;10:30;3006;0;-;17;51;12;-1;33;2895
Bretagne;Données définitives;13/04/2016;10:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;11:00;2971;1;-;23;58;12;-1;34;2844
Bretagne;Données définitives;13/04/2016;11:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;11:30;2969;0;-;21;76;12;-1;35;2826
Bretagne;Données définitives;13/04/2016;11:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;12:00;2955;0;-;21;76;11;-1;35;2813
Bretagne;Données définitives;13/04/2016;12:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;12:30;2957;0;-;24;81;12;-10;36;2813
Bretagne;Données définitives;13/04/2016;12:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;13:00;2965;0;-;31;88;12;-46;37;2843
Bretagne;Données définitives;13/04/2016;13:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;13:30;2795;0;-;52;89;11;-50;37;2656
Bretagne;Données définitives;13/04/2016;13:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;14:00;2725;0;-;70;84;11;-53;37;2576
Bretagne;Données définitives;13/04/2016;14:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;14:30;2695;0;-;91;85;11;-53;37;2523
Bretagne;Données définitives;13/04/2016;14:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;15:00;2592;0;-;128;72;11;-1;35;2346
Bretagne;Données définitives;13/04/2016;15:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;15:30;2562;1;-;129;72;11;-1;35;2316
Bretagne;Données définitives;13/04/2016;15:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;16:00;2459;0;-;135;72;11;-1;35;2206
Bretagne;Données définitives;13/04/2016;16:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;16:30;2435;1;-;117;59;97;-1;35;2128
Bretagne;Données définitives;13/04/2016;16:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;17:00;2413;0;-;148;55;148;-1;34;2030
Bretagne;Données définitives;13/04/2016;17:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;17:30;2418;0;-;153;54;176;-1;30;2005
Bretagne;Données définitives;13/04/2016;17:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;18:00;2434;0;-;170;48;182;-1;32;2003
Bretagne;Données définitives;13/04/2016;18:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;18:30;2479;1;-;196;37;181;-1;37;2029
Bretagne;Données définitives;13/04/2016;18:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;19:00;2526;1;-;181;28;172;-1;37;2109
Bretagne;Données définitives;13/04/2016;19:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;19:30;2535;0;-;152;18;155;-1;36;2174
Bretagne;Données définitives;13/04/2016;19:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;20:00;2483;0;-;117;9;123;-1;36;2198
Bretagne;Données définitives;13/04/2016;20:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;20:30;2425;1;-;126;4;88;-5;37;2176
Bretagne;Données définitives;13/04/2016;20:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;21:00;2396;1;-;130;0;46;-1;36;2184
Bretagne;Données définitives;13/04/2016;21:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;21:30;2421;1;-;126;0;12;-1;35;2248
Bretagne;Données définitives;13/04/2016;21:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;22:00;2596;1;-;119;0;7;-1;36;2433
Bretagne;Données définitives;13/04/2016;22:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;22:30;2603;0;-;115;0;7;-1;36;2446
Bretagne;Données définitives;13/04/2016;22:45;;;;;;;;;
Bretagne;Données définitives;13/04/2016;23:00;2834;0;-;107;0;7;-1;35;2686
Bretagne;Données définitives;13/04/2016;23:15;;;;;;;;;
Bretagne;Données définitives;13/04/2016;23:30;2694;0;-;101;0;7;-1;35;2551
Bretagne;Données définitives;13/04/2016;23:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;00:00;2941;0;-;96;0;7;-1;36;2802
Bretagne;Données définitives;14/04/2016;00:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;00:30;2772;0;-;95;0;7;-1;37;2633
Bretagne;Données définitives;14/04/2016;00:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;01:00;2568;0;-;109;0;7;-26;37;2441
Bretagne;Données définitives;14/04/2016;01:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;01:30;2375;1;-;105;0;7;-41;37;2266
Bretagne;Données définitives;14/04/2016;01:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;02:00;2483;0;-;126;0;7;-53;37;2366
Bretagne;Données définitives;14/04/2016;02:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;02:30;2348;1;-;117;0;7;-53;37;2240
Bretagne;Données définitives;14/04/2016;02:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;03:00;2208;0;-;95;0;7;-47;37;2115
Bretagne;Données définitives;14/04/2016;03:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;03:30;2138;0;-;85;0;7;-1;36;2011
Bretagne;Données définitives;14/04/2016;03:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;04:00;2114;0;-;82;0;7;0;36;1990
Bretagne;Données définitives;14/04/2016;04:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;04:30;2126;0;-;84;0;7;-1;36;1999
Bretagne;Données définitives;14/04/2016;04:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;05:00;2161;0;-;104;0;86;-1;35;1937
Bretagne;Données définitives;14/04/2016;05:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;05:30;2227;0;-;117;0;128;-1;35;1948
Bretagne;Données définitives;14/04/2016;05:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;06:00;2290;1;-;125;0;157;-1;34;1975
Bretagne;Données définitives;14/04/2016;06:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;06:30;2467;0;-;136;0;162;-1;34;2135
Bretagne;Données définitives;14/04/2016;06:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;07:00;2597;0;-;139;0;161;-1;34;2264
Bretagne;Données définitives;14/04/2016;07:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;07:30;2702;0;-;146;0;150;-1;34;2372
Bretagne;Données définitives;14/04/2016;07:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;08:00;2710;1;-;146;3;132;-1;34;2395
Bretagne;Données définitives;14/04/2016;08:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;08:30;2871;0;-;154;9;108;-1;33;2568
Bretagne;Données définitives;14/04/2016;08:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;09:00;2954;0;-;158;14;76;-1;32;2675
Bretagne;Données définitives;14/04/2016;09:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;09:30;2988;0;-;158;23;46;-1;32;2730
Bretagne;Données définitives;14/04/2016;09:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;10:00;2976;1;-;156;30;17;-1;34;2739
Bretagne;Données définitives;14/04/2016;10:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;10:30;2991;0;-;169;31;7;-1;33;2751
Bretagne;Données définitives;14/04/2016;10:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;11:00;3001;1;-;190;26;7;-1;33;2745
Bretagne;Données définitives;14/04/2016;11:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;11:30;3036;0;-;228;23;8;-1;33;2745
Bretagne;Données définitives;14/04/2016;11:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;12:00;3068;0;-;280;22;7;-1;34;2726
Bretagne;Données définitives;14/04/2016;12:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;12:30;3135;0;-;374;24;6;-1;33;2697
Bretagne;Données définitives;14/04/2016;12:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;13:00;3188;0;-;441;28;6;-17;34;2697
Bretagne;Données définitives;14/04/2016;13:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;13:30;3075;0;-;456;27;6;-29;33;2581
Bretagne;Données définitives;14/04/2016;13:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;14:00;3059;0;-;445;27;10;-37;32;2582
Bretagne;Données définitives;14/04/2016;14:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;14:30;3050;0;-;452;24;11;-43;32;2574
Bretagne;Données définitives;14/04/2016;14:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;15:00;2947;0;-;409;22;11;-44;32;2516
Bretagne;Données définitives;14/04/2016;15:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;15:30;2928;0;-;379;19;11;-39;33;2525
Bretagne;Données définitives;14/04/2016;15:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;16:00;2905;0;-;320;19;11;-1;32;2523
Bretagne;Données définitives;14/04/2016;16:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;16:30;2861;0;-;291;20;11;-1;32;2507
Bretagne;Données définitives;14/04/2016;16:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;17:00;2842;0;-;284;26;11;-1;33;2489
Bretagne;Données définitives;14/04/2016;17:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;17:30;2794;0;-;297;29;59;-1;34;2376
Bretagne;Données définitives;14/04/2016;17:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;18:00;2753;0;-;341;29;83;-1;34;2266
Bretagne;Données définitives;14/04/2016;18:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;18:30;2796;0;-;404;26;108;-1;35;2224
Bretagne;Données définitives;14/04/2016;18:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;19:00;2829;0;-;403;24;116;-1;35;2251
Bretagne;Données définitives;14/04/2016;19:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;19:30;2780;0;-;403;17;118;-1;36;2207
Bretagne;Données définitives;14/04/2016;19:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;20:00;2709;0;-;390;10;109;-1;36;2165
Bretagne;Données définitives;14/04/2016;20:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;20:30;2656;1;-;368;3;91;-1;36;2158
Bretagne;Données définitives;14/04/2016;20:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;21:00;2589;0;-;330;0;72;-1;35;2152
Bretagne;Données définitives;14/04/2016;21:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;21:30;2621;0;-;332;0;48;-1;35;2207
Bretagne;Données définitives;14/04/2016;21:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;22:00;2754;1;-;344;0;21;-1;35;2354
Bretagne;Données définitives;14/04/2016;22:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;22:30;2759;0;-;344;0;7;-1;36;2372
Bretagne;Données définitives;14/04/2016;22:45;;;;;;;;;
Bretagne;Données définitives;14/04/2016;23:00;3028;0;-;343;0;7;-1;35;2644
Bretagne;Données définitives;14/04/2016;23:15;;;;;;;;;
Bretagne;Données définitives;14/04/2016;23:30;2901;0;-;352;0;7;-1;35;2507
Bretagne;Données définitives;14/04/2016;23:45;;;;;;;;;
Bretagne;Données définitives;15/04/2016;00:00;3136;0;-;357;0;7;-1;35;2737
Bretagne;Données définitives;15/04/2016;00:15;;;;;;;;;
Bretagne;Données définitives;15/04/2016;00:30;2973;1;-;361;0;7;-1;35;2570
Bretagne;Données définitives;15/04/2016;00:45;;;;;;;;;
Bretagne;Données définitives;15/04/2016;01:00;2691;0;-;356;0;7;-1;36;2293
Bretagne;Données définitives;15/04/2016;01:15;;;;;;;;;
Bretagne;Données définitives;15/04/2016;01:30;2561;0;-;369;0;4;-18;36;2170
Bretagne;Données définitives;15/04/2016;01:45;;;;;;;;;
Bretagne;Données définitives;15/04/2016;02:00;2661;0;-;371;0;4;-32;36;2281
Bretagne;Données définitives;15/04/2016;02:15;;;;;;;;;
Bretagne;Données définitives;15/04/2016;02:30;2514;0;-;358;0;4;-41;34;2158
Bretagne;Données définitives;15/04/2016;02:45;;;;;;;;;
Bretagne;Données définitives;15/04/2016;03:00;2368;0;-;381;0;4;-45;35;1992
Bretagne;Données définitives;15/04/2016;03:15;;;;;;;;;
Bretagne;Données définitives;15/04/2016;03:30;2285;1;-;401;0;4;-45;35;1891
Bretagne;Données définitives;15/04/2016;03:45;;;;;;;;;
Bretagne;Données définitives;15/04/2016;04:00;2263;0;-;424;0;4;-4;35;1804
Bretagne;Données définitives;15/04/2016;04:15;;;;;;;;;
Bretagne;Données définitives;15/04/2016;04:30;2265;0;-;430;0;4;-1;35;1796
Bretagne;Données définitives;15/04/2016;04:45;;;;;;;;;
Bretagne;Données définitives;15/04/2016;05:00;2270;0;-;465;0;4;-1;34;1767
Bretagne;Données définitives;15/04/2016;05:15;;;;;;;;;
Bretagne;Données définitives;15/04/2016;05:30;2343;0;-;490;0;7;-1;33;1813
Bretagne;Données définitives;15/04/2016;05:45;;;;;;;;;
Bretagne;Données définitives;15/04/2016;06:00;2406;0;-;505;0;76;-1;33;1793
Bretagne;Données définitives;15/04/2016;06:15;;;;;;;;;
