Périmètre;Nature;Date;Heures;Consommation;Thermique;Nucléaire;Eolien;Solaire;Hydraulique;Pompage;Bioénergies;Ech. physiques
Bretagne;Données définitives;13/05/2017;21:30;1711;1;-;388;0;3;-1;42;1278
Bretagne;Données définitives;13/05/2017;21:45;;;;;;;;;
Bretagne;Données définitives;13/05/2017;22:00;1918;1;-;414;0;3;-20;43;1477
Bretagne;Données définitives;13/05/2017;22:15;;;;;;;;;
Bretagne;Données définitives;13/05/2017;22:30;1984;1;-;377;0;3;-51;42;1612
Bretagne;Données définitives;13/05/2017;22:45;;;;;;;;;
Bretagne;Données définitives;13/05/2017;23:00;2255;1;-;369;0;3;-53;43;1892
Bretagne;Données définitives;13/05/2017;23:15;;;;;;;;;
Bretagne;Données définitives;13/05/2017;23:30;2130;1;-;372;0;3;-53;43;1764
Bretagne;Données définitives;13/05/2017;23:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;00:00;2408;1;-;355;0;3;-1;41;2010
Bretagne;Données définitives;14/05/2017;00:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;00:30;2226;1;-;366;0;3;-1;42;1815
Bretagne;Données définitives;14/05/2017;00:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;01:00;1960;1;-;373;0;63;-2;42;1483
Bretagne;Données définitives;14/05/2017;01:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;01:30;1813;1;-;412;0;150;-1;42;1209
Bretagne;Données définitives;14/05/2017;01:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;02:00;1890;1;-;424;0;204;-1;41;1221
Bretagne;Données définitives;14/05/2017;02:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;02:30;1734;1;-;359;0;210;-1;42;1124
Bretagne;Données définitives;14/05/2017;02:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;03:00;1578;1;-;285;0;212;-1;42;1039
Bretagne;Données définitives;14/05/2017;03:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;03:30;1490;1;-;223;0;210;-1;40;1017
Bretagne;Données définitives;14/05/2017;03:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;04:00;1452;1;-;170;0;216;-1;41;1026
Bretagne;Données définitives;14/05/2017;04:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;04:30;1430;1;-;131;0;215;-1;41;1044
Bretagne;Données définitives;14/05/2017;04:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;05:00;1413;1;-;118;0;212;-1;42;1041
Bretagne;Données définitives;14/05/2017;05:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;05:30;1410;1;-;141;0;169;-1;41;1060
Bretagne;Données définitives;14/05/2017;05:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;06:00;1409;1;-;129;0;113;-1;40;1127
Bretagne;Données définitives;14/05/2017;06:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;06:30;1430;1;-;106;0;65;-1;41;1219
Bretagne;Données définitives;14/05/2017;06:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;07:00;1423;1;-;97;1;9;-1;40;1276
Bretagne;Données définitives;14/05/2017;07:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;07:30;1485;1;-;95;5;3;-1;41;1341
Bretagne;Données définitives;14/05/2017;07:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;08:00;1505;1;-;72;13;3;-1;43;1374
Bretagne;Données définitives;14/05/2017;08:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;08:30;1589;1;-;47;26;2;-1;43;1472
Bretagne;Données définitives;14/05/2017;08:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;09:00;1644;1;-;33;44;2;-1;43;1522
Bretagne;Données définitives;14/05/2017;09:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;09:30;1712;1;-;44;57;2;-1;42;1566
Bretagne;Données définitives;14/05/2017;09:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;10:00;1743;1;-;56;71;2;-1;42;1573
Bretagne;Données définitives;14/05/2017;10:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;10:30;1785;1;-;70;85;2;-42;42;1626
Bretagne;Données définitives;14/05/2017;10:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;11:00;1810;1;-;76;96;2;-52;42;1645
Bretagne;Données définitives;14/05/2017;11:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;11:30;1833;1;-;86;114;2;-53;43;1641
Bretagne;Données définitives;14/05/2017;11:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;12:00;1867;1;-;91;118;2;-1;43;1613
Bretagne;Données définitives;14/05/2017;12:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;12:30;1978;1;-;99;129;2;-1;43;1704
Bretagne;Données définitives;14/05/2017;12:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;13:00;2030;1;-;107;124;2;-1;43;1753
Bretagne;Données définitives;14/05/2017;13:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;13:30;1850;1;-;121;127;3;-4;44;1559
Bretagne;Données définitives;14/05/2017;13:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;14:00;1742;1;-;133;123;156;-1;44;1287
Bretagne;Données définitives;14/05/2017;14:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;14:30;1698;1;-;143;129;212;-1;43;1172
Bretagne;Données définitives;14/05/2017;14:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;15:00;1585;1;-;153;120;218;-1;44;1051
Bretagne;Données définitives;14/05/2017;15:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;15:30;1543;1;-;174;122;214;-1;42;990
Bretagne;Données définitives;14/05/2017;15:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;16:00;1526;1;-;193;125;214;-1;43;950
Bretagne;Données définitives;14/05/2017;16:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;16:30;1506;1;-;206;117;216;-1;42;925
Bretagne;Données définitives;14/05/2017;16:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;17:00;1494;1;-;178;113;211;-1;44;948
Bretagne;Données définitives;14/05/2017;17:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;17:30;1507;1;-;178;100;167;-1;44;1018
Bretagne;Données définitives;14/05/2017;17:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;18:00;1571;1;-;174;85;116;-1;44;1152
Bretagne;Données définitives;14/05/2017;18:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;18:30;1638;1;-;171;69;67;-1;43;1288
Bretagne;Données définitives;14/05/2017;18:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;19:00;1712;1;-;170;53;18;-1;43;1429
Bretagne;Données définitives;14/05/2017;19:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;19:30;1766;1;-;162;36;2;-1;43;1524
Bretagne;Données définitives;14/05/2017;19:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;20:00;1770;1;-;137;19;2;-1;43;1567
Bretagne;Données définitives;14/05/2017;20:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;20:30;1735;1;-;119;10;2;-1;42;1562
Bretagne;Données définitives;14/05/2017;20:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;21:00;1707;1;-;106;4;2;-1;43;1551
Bretagne;Données définitives;14/05/2017;21:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;21:30;1685;1;-;105;0;2;-1;42;1537
Bretagne;Données définitives;14/05/2017;21:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;22:00;1886;1;-;115;0;2;-1;42;1726
Bretagne;Données définitives;14/05/2017;22:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;22:30;1939;1;-;127;0;2;-30;43;1797
Bretagne;Données définitives;14/05/2017;22:45;;;;;;;;;
Bretagne;Données définitives;14/05/2017;23:00;2192;1;-;142;0;2;-52;41;2057
Bretagne;Données définitives;14/05/2017;23:15;;;;;;;;;
Bretagne;Données définitives;14/05/2017;23:30;2051;1;-;153;0;2;-54;43;1906
Bretagne;Données définitives;14/05/2017;23:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;00:00;2347;1;-;170;0;2;-54;42;2187
Bretagne;Données définitives;15/05/2017;00:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;00:30;2177;1;-;168;0;2;-1;43;1964
Bretagne;Données définitives;15/05/2017;00:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;01:00;1933;1;-;184;0;2;0;43;1704
Bretagne;Données définitives;15/05/2017;01:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;01:30;1788;1;-;188;0;3;-2;43;1555
Bretagne;Données définitives;15/05/2017;01:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;02:00;1877;1;-;196;0;117;-1;43;1521
Bretagne;Données définitives;15/05/2017;02:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;02:30;1714;1;-;215;0;190;-1;42;1266
Bretagne;Données définitives;15/05/2017;02:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;03:00;1584;1;-;212;0;205;-1;42;1125
Bretagne;Données définitives;15/05/2017;03:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;03:30;1529;1;-;235;0;205;-1;41;1048
Bretagne;Données définitives;15/05/2017;03:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;04:00;1506;1;-;246;0;204;-1;41;1015
Bretagne;Données définitives;15/05/2017;04:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;04:30;1513;1;-;245;0;203;-1;42;1025
Bretagne;Données définitives;15/05/2017;04:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;05:00;1524;1;-;242;0;195;-1;41;1047
Bretagne;Données définitives;15/05/2017;05:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;05:30;1633;1;-;254;0;190;-1;40;1150
Bretagne;Données définitives;15/05/2017;05:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;06:00;1717;1;-;263;0;152;-1;42;1261
Bretagne;Données définitives;15/05/2017;06:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;06:30;1869;1;-;259;0;96;-1;42;1472
Bretagne;Données définitives;15/05/2017;06:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;07:00;1986;1;-;252;0;44;-1;41;1650
Bretagne;Données définitives;15/05/2017;07:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;07:30;2190;1;-;293;3;6;-2;39;1849
Bretagne;Données définitives;15/05/2017;07:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;08:00;2219;1;-;298;8;8;-1;40;1864
Bretagne;Données définitives;15/05/2017;08:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;08:30;2367;1;-;301;13;2;-1;40;2011
Bretagne;Données définitives;15/05/2017;08:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;09:00;2417;1;-;296;18;2;-1;40;2061
Bretagne;Données définitives;15/05/2017;09:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;09:30;2480;1;-;284;26;2;-1;39;2130
Bretagne;Données définitives;15/05/2017;09:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;10:00;2489;1;-;289;37;2;-1;40;2121
Bretagne;Données définitives;15/05/2017;10:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;10:30;2469;1;-;292;48;2;-1;41;2086
Bretagne;Données définitives;15/05/2017;10:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;11:00;2442;1;-;286;54;2;-40;42;2096
Bretagne;Données définitives;15/05/2017;11:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;11:30;2492;1;-;309;58;2;-54;43;2134
Bretagne;Données définitives;15/05/2017;11:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;12:00;2505;1;-;325;62;2;-55;43;2127
Bretagne;Données définitives;15/05/2017;12:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;12:30;2541;1;-;313;72;2;-55;43;2165
Bretagne;Données définitives;15/05/2017;12:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;13:00;2579;1;-;309;75;2;0;43;2151
Bretagne;Données définitives;15/05/2017;13:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;13:30;2452;1;-;317;76;2;-1;42;2015
Bretagne;Données définitives;15/05/2017;13:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;14:00;2426;1;-;300;71;3;-2;42;2011
Bretagne;Données définitives;15/05/2017;14:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;14:30;2402;2;-;265;75;124;-1;41;1896
Bretagne;Données définitives;15/05/2017;14:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;15:00;2320;1;-;243;82;183;-1;40;1773
Bretagne;Données définitives;15/05/2017;15:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;15:30;2276;2;-;238;76;204;-1;40;1717
Bretagne;Données définitives;15/05/2017;15:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;16:00;2246;2;-;247;67;201;-1;42;1689
Bretagne;Données définitives;15/05/2017;16:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;16:30;2232;1;-;226;67;202;-1;42;1695
Bretagne;Données définitives;15/05/2017;16:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;17:00;2228;1;-;196;58;200;-1;38;1737
Bretagne;Données définitives;15/05/2017;17:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;17:30;2215;1;-;202;55;185;-1;43;1731
Bretagne;Données définitives;15/05/2017;17:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;18:00;2208;1;-;201;50;145;-1;44;1769
Bretagne;Données définitives;15/05/2017;18:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;18:30;2254;1;-;166;45;95;-1;42;1906
Bretagne;Données définitives;15/05/2017;18:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;19:00;2319;1;-;149;35;48;-1;43;2044
Bretagne;Données définitives;15/05/2017;19:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;19:30;2287;1;-;136;29;6;-1;43;2073
Bretagne;Données définitives;15/05/2017;19:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;20:00;2222;1;-;119;20;2;-1;44;2038
Bretagne;Données définitives;15/05/2017;20:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;20:30;2112;1;-;98;12;2;-1;43;1958
Bretagne;Données définitives;15/05/2017;20:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;21:00;2013;1;-;86;6;2;-1;43;1877
Bretagne;Données définitives;15/05/2017;21:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;21:30;1946;1;-;79;1;2;-1;42;1822
Bretagne;Données définitives;15/05/2017;21:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;22:00;2111;1;-;76;0;2;-1;43;1991
Bretagne;Données définitives;15/05/2017;22:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;22:30;2162;1;-;85;0;2;-1;42;2034
Bretagne;Données définitives;15/05/2017;22:45;;;;;;;;;
Bretagne;Données définitives;15/05/2017;23:00;2427;1;-;84;0;2;-30;43;2327
Bretagne;Données définitives;15/05/2017;23:15;;;;;;;;;
Bretagne;Données définitives;15/05/2017;23:30;2279;1;-;93;0;2;-54;43;2194
Bretagne;Données définitives;15/05/2017;23:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;00:00;2510;1;-;95;0;2;-54;42;2424
Bretagne;Données définitives;16/05/2017;00:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;00:30;2316;1;-;96;0;2;-55;43;2230
Bretagne;Données définitives;16/05/2017;00:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;01:00;2036;1;-;99;0;2;-23;42;1915
Bretagne;Données définitives;16/05/2017;01:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;01:30;1894;1;-;100;0;2;-1;42;1750
Bretagne;Données définitives;16/05/2017;01:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;02:00;1989;1;-;111;0;2;-1;43;1833
Bretagne;Données définitives;16/05/2017;02:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;02:30;1836;1;-;129;0;59;-2;43;1607
Bretagne;Données définitives;16/05/2017;02:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;03:00;1728;1;-;146;0;142;-1;44;1396
Bretagne;Données définitives;16/05/2017;03:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;03:30;1669;1;-;145;0;182;-1;42;1300
Bretagne;Données définitives;16/05/2017;03:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;04:00;1633;1;-;134;0;196;-1;42;1261
Bretagne;Données définitives;16/05/2017;04:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;04:30;1639;1;-;127;0;196;-1;43;1272
Bretagne;Données définitives;16/05/2017;04:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;05:00;1654;1;-;118;0;193;-1;43;1300
Bretagne;Données définitives;16/05/2017;05:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;05:30;1703;1;-;115;0;189;-1;43;1356
Bretagne;Données définitives;16/05/2017;05:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;06:00;1796;1;-;102;0;171;-1;42;1480
Bretagne;Données définitives;16/05/2017;06:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;06:30;1927;1;-;98;0;131;-1;42;1656
Bretagne;Données définitives;16/05/2017;06:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;07:00;2074;1;-;107;1;83;-1;42;1842
Bretagne;Données définitives;16/05/2017;07:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;07:30;2273;1;-;109;5;39;-1;43;2077
Bretagne;Données définitives;16/05/2017;07:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;08:00;2268;1;-;104;11;3;-2;39;2112
Bretagne;Données définitives;16/05/2017;08:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;08:30;2401;1;-;89;18;2;-1;38;2254
Bretagne;Données définitives;16/05/2017;08:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;09:00;2485;1;-;78;28;2;-1;37;2341
Bretagne;Données définitives;16/05/2017;09:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;09:30;2503;1;-;71;38;2;-1;35;2358
Bretagne;Données définitives;16/05/2017;09:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;10:00;2513;1;-;66;52;2;-1;36;2357
Bretagne;Données définitives;16/05/2017;10:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;10:30;2491;1;-;61;67;2;-1;36;2326
Bretagne;Données définitives;16/05/2017;10:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;11:00;2508;1;-;61;81;2;-15;37;2342
Bretagne;Données définitives;16/05/2017;11:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;11:30;2511;1;-;61;86;2;-47;36;2373
Bretagne;Données définitives;16/05/2017;11:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;12:00;2524;1;-;65;101;2;-53;37;2371
Bretagne;Données définitives;16/05/2017;12:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;12:30;2546;1;-;66;108;2;-55;37;2388
Bretagne;Données définitives;16/05/2017;12:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;13:00;2585;1;-;64;109;2;-54;38;2426
Bretagne;Données définitives;16/05/2017;13:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;13:30;2463;1;-;67;111;2;-15;38;2259
Bretagne;Données définitives;16/05/2017;13:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;14:00;2432;1;-;66;109;2;-1;38;2217
Bretagne;Données définitives;16/05/2017;14:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;14:30;2429;1;-;68;101;2;-1;42;2217
Bretagne;Données définitives;16/05/2017;14:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;15:00;2371;1;-;72;100;53;-2;43;2104
Bretagne;Données définitives;16/05/2017;15:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;15:30;2330;1;-;66;95;152;-1;41;1976
Bretagne;Données définitives;16/05/2017;15:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;16:00;2298;1;-;62;92;177;-1;41;1926
Bretagne;Données définitives;16/05/2017;16:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;16:30;2275;1;-;62;88;188;-1;40;1897
Bretagne;Données définitives;16/05/2017;16:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;17:00;2245;1;-;55;78;185;-1;40;1887
Bretagne;Données définitives;16/05/2017;17:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;17:30;2261;1;-;42;74;173;-1;42;1931
Bretagne;Données définitives;16/05/2017;17:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;18:00;2226;1;-;39;54;151;-1;42;1939
Bretagne;Données définitives;16/05/2017;18:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;18:30;2251;1;-;29;46;117;-1;43;2017
Bretagne;Données définitives;16/05/2017;18:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;19:00;2306;1;-;20;35;78;-1;43;2130
Bretagne;Données définitives;16/05/2017;19:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;19:30;2270;1;-;13;25;40;-1;42;2150
Bretagne;Données définitives;16/05/2017;19:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;20:00;2207;1;-;11;17;5;-2;43;2131
Bretagne;Données définitives;16/05/2017;20:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;20:30;2106;1;-;12;10;2;-1;44;2040
Bretagne;Données définitives;16/05/2017;20:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;21:00;2026;1;-;10;4;2;-1;44;1967
Bretagne;Données définitives;16/05/2017;21:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;21:30;1956;1;-;17;1;2;-1;44;1893
Bretagne;Données définitives;16/05/2017;21:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;22:00;2117;1;-;21;0;2;-1;44;2050
Bretagne;Données définitives;16/05/2017;22:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;22:30;2195;1;-;21;0;2;-1;44;2129
Bretagne;Données définitives;16/05/2017;22:45;;;;;;;;;
Bretagne;Données définitives;16/05/2017;23:00;2427;1;-;16;0;2;-4;44;2368
Bretagne;Données définitives;16/05/2017;23:15;;;;;;;;;
Bretagne;Données définitives;16/05/2017;23:30;2272;1;-;21;0;2;-28;44;2232
Bretagne;Données définitives;16/05/2017;23:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;00:00;2515;1;-;26;0;2;-47;44;2491
Bretagne;Données définitives;17/05/2017;00:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;00:30;2296;1;-;22;0;2;-51;44;2278
Bretagne;Données définitives;17/05/2017;00:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;01:00;2046;1;-;28;0;1;-52;44;2024
Bretagne;Données définitives;17/05/2017;01:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;01:30;1902;1;-;29;0;1;-53;44;1880
Bretagne;Données définitives;17/05/2017;01:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;02:00;1984;1;-;29;0;1;-1;44;1909
Bretagne;Données définitives;17/05/2017;02:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;02:30;1849;1;-;25;0;2;-1;45;1778
Bretagne;Données définitives;17/05/2017;02:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;03:00;1682;1;-;20;0;1;0;45;1615
Bretagne;Données définitives;17/05/2017;03:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;03:30;1637;1;-;17;0;93;-1;43;1484
Bretagne;Données définitives;17/05/2017;03:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;04:00;1610;1;-;16;0;148;-1;44;1401
Bretagne;Données définitives;17/05/2017;04:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;04:30;1601;1;-;14;0;173;-1;44;1371
Bretagne;Données définitives;17/05/2017;04:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;05:00;1616;1;-;14;0;177;-1;44;1382
Bretagne;Données définitives;17/05/2017;05:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;05:30;1698;1;-;12;0;177;-1;43;1467
Bretagne;Données définitives;17/05/2017;05:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;06:00;1749;1;-;9;0;162;-1;43;1534
Bretagne;Données définitives;17/05/2017;06:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;06:30;1866;1;-;8;0;142;-1;42;1673
Bretagne;Données définitives;17/05/2017;06:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;07:00;1995;1;-;7;1;108;-1;44;1835
Bretagne;Données définitives;17/05/2017;07:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;07:30;2167;193;-;4;4;73;-1;43;1851
Bretagne;Données définitives;17/05/2017;07:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;08:00;2213;200;-;3;10;32;-1;40;1929
Bretagne;Données définitives;17/05/2017;08:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;08:30;2360;201;-;5;14;4;-1;39;2098
Bretagne;Données définitives;17/05/2017;08:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;09:00;2436;1;-;10;20;1;-1;39;2366
Bretagne;Données définitives;17/05/2017;09:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;09:30;2513;1;-;25;28;1;-1;39;2421
Bretagne;Données définitives;17/05/2017;09:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;10:00;2515;1;-;25;35;1;-1;40;2414
Bretagne;Données définitives;17/05/2017;10:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;10:30;2518;1;-;19;41;1;-1;43;2414
Bretagne;Données définitives;17/05/2017;10:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;11:00;2538;1;-;14;43;2;-1;42;2437
Bretagne;Données définitives;17/05/2017;11:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;11:30;2551;1;-;17;50;1;-18;42;2459
Bretagne;Données définitives;17/05/2017;11:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;12:00;2609;1;-;23;47;1;-23;41;2518
Bretagne;Données définitives;17/05/2017;12:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;12:30;2655;1;-;37;38;1;-29;42;2567
Bretagne;Données définitives;17/05/2017;12:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;13:00;2668;1;-;50;41;1;-31;42;2565
Bretagne;Données définitives;17/05/2017;13:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;13:30;2540;1;-;48;31;2;-37;42;2454
Bretagne;Données définitives;17/05/2017;13:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;14:00;2510;1;-;37;24;2;-21;43;2425
Bretagne;Données définitives;17/05/2017;14:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;14:30;2532;1;-;31;22;2;-1;43;2434
Bretagne;Données définitives;17/05/2017;14:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;15:00;2499;1;-;22;23;2;-1;42;2409
Bretagne;Données définitives;17/05/2017;15:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;15:30;2452;1;-;21;24;34;-2;43;2332
Bretagne;Données définitives;17/05/2017;15:45;;;;;;;;;
Bretagne;Données définitives;17/05/2017;16:00;2420;1;-;24;22;73;-1;44;2256
Bretagne;Données définitives;17/05/2017;16:15;;;;;;;;;
Bretagne;Données définitives;17/05/2017;16:30;2413;1;-;32;21;99;-1;44;2217
Bretagne;Données définitives;17/05/2017;16:45;;;;;;;;;
